Title,Year,Manufacturer,Model,USD Price,Original Currency,Condition,Frame Size,Wheel Size,Front Travel,Rear Travel,Material,Reason for Review,URL
2020 Norco Revolver FS1 100 GX,2020,Norco,Revolver,2355,CAD,"Good - Used, Mechanically Sound",M,29,100 mm,100 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3897452/
2020 Liv Pique 29,2020,Liv,Pique,1500,USD,Excellent - Lightly Ridden,M,29,120 mm,100 mm,Aluminium,,https://www.pinkbike.com/buysell/3820392/
2018 Specialized Rockhopper 29er,2018,Specialized,Rockhopper,425,USD,Excellent - Lightly Ridden,XS,29,100 mm,0 mm (Hardtail),Aluminium,,https://www.pinkbike.com/buysell/3817947/
2021 Trek Marlin 5,2021,Trek,Marlin,450,USD,Excellent - Lightly Ridden,S,27.5 / 650B,100 mm,0 mm (Hardtail),Aluminium,,https://www.pinkbike.com/buysell/3780321/
2022 Orbea OIZ TR H10,2022,Orbea,Oiz,3199,USD,New - Unridden/With Tags,M,29,120 mm,120 mm,Aluminium,,https://www.pinkbike.com/buysell/3772481/
2021 Specialized Epic Hardtail Pro (Size Large),2021,Specialized,Epic,4000,USD,"Good - Used, Mechanically Sound",L,29,100 mm,0 mm (Hardtail),Carbon Fiber,,https://www.pinkbike.com/buysell/3826389/
2023 Specialized Epic EVO,2023,Specialized,Epic,3995,USD,New - Unridden/With Tags,L,29,120 mm,110 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3897128/
2018 Giant Anthem 29 1,2018,Giant,Anthem,1546,CAD,Excellent - Lightly Ridden,S,29,110 mm,100 mm,Aluminium,,https://www.pinkbike.com/buysell/3716283/
"2020 Felt Edict XC, size medium",2020,Felt,Edict,2282,CAD,New - Unridden/With Tags,M,29,100 mm,100 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3850533/
2023 Surly Krampus Large SS,2023,Surly,Krampus,1550,USD,Excellent - Lightly Ridden,L,29,0 mm (Rigid),0 mm (Hardtail),Steel,,https://www.pinkbike.com/buysell/3822407/
2024 Fezzari (Ari) Solitude,2024,Ari,Solitude,1500,USD,Excellent - Lightly Ridden,XL,29,120 mm,0 mm (Hardtail),Carbon Fiber,,https://www.pinkbike.com/buysell/3895524/
2019 Fezzari (ARI) Signal Peak,2019,Fezzari,Signal Peak,1500,USD,"Good - Used, Mechanically Sound",XL,29,120 mm,120 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3895522/
2022 CUBE REACTION C:62 PRO XL,2022,Cube,Reaction,2061,CAD,Excellent - Lightly Ridden,XL,29,0 mm (Rigid),0 mm (Hardtail),Carbon Fiber,,https://www.pinkbike.com/buysell/3891873/
2022 specialized epic expert with upgrades (medium),2022,Specialized,Epic,4800,USD,"Good - Used, Mechanically Sound",M,29,100 mm,100 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3896573/
