Title,Year,Manufacturer,Model,USD Price,Original Currency,Condition,Frame Size,Wheel Size,Front Travel,Rear Travel,Material,Reason for Review,URL
"2020 Trek Slash 9.8, Brand New 9.9 M Frame",2020,Trek,Slash,2000,USD,Excellent - Lightly Ridden,17.5,29,160 mm,150 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3684788/
2020 Santa Cruz Megatower C Carbon L - AXS - Fox Factory,2020,Santa Cruz,Megatower,5000,USD,"Good - Used, Mechanically Sound",L,29,160 mm,160 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3737007/
"2021 Pivot, Firebird, medium",2021,Pivot,Firebird,3850,USD,"Good - Used, Mechanically Sound",M,29,180 mm,170 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3685050/
2018 Giant Reign Advanced 0,2018,Giant,Reign,1766,CAD,"Good - Used, Mechanically Sound",M,27.5 / 650B,160 mm,160 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3666742/
2020 Rocky Mountain Instinct Alloy 50 - Large,2020,Rocky Mountain,Instinct,2200,USD,"Good - Used, Mechanically Sound",L,29,180 mm,130 mm,Aluminium,,https://www.pinkbike.com/buysell/3733130/
2020 Yeti SB130 Lunch Ride,2020,Yeti,SB130,3700,USD,"Good - Used, Mechanically Sound",XL,29,160 mm,135 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3720150/
2019 Felt Compulsion,2019,Felt,Compulsion,2700,USD,"Good - Used, Mechanically Sound",M,27.5 / 650B,170 mm,160 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3650520/
2022 Rocky Mountain Altitude Carbon 70,2022,Rocky Mountain,Altitude,4699,USD,Excellent - Lightly Ridden,L,29,170 mm,160 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3424345/
2021 EVIL WRECKONING Medium,2021,Evil,Wreckoning,4000,USD,Excellent - Lightly Ridden,M,29,170 mm,160 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3486867/
2021 Trek slash 9.9 XTR,2021,Trek,Slash,3680,CAD,Excellent - Lightly Ridden,XL,29,170 mm,160 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3511805/
2021 Santa Cruz Hightower CC X01 Reserve,2021,Santa Cruz,Hightower,5800,USD,Excellent - Lightly Ridden,L,29,150 mm,145 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3720505/
2021 Specialized Stumpjumper Evo SWORKS S5,2021,Specialized,Stumpjumper,4800,USD,Excellent - Lightly Ridden,XL,29,160 mm,150 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3444539/
2020 Cube Stereo 150 C:62 SL 29,2020,Cube,Stereo,2686,CAD,Excellent - Lightly Ridden,M,29,160 mm,150 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3730855/
2021 IBIS MOJO 4 WHITE MEDIUM,2021,Ibis,Mojo,3800,USD,Excellent - Lightly Ridden,M,27.5 / 650B,150 mm,130 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3705456/
"2019 Yeti Sb150 Turq carbon, Medium",2019,Yeti,SB150,4199,USD,Excellent - Lightly Ridden,M,29,170 mm,150 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3689156/
2021 ☆ Banshee Titan ☆   Offers?,2021,Banshee,Titan,3800,USD,Excellent - Lightly Ridden,L,29,170 mm,155 mm,Aluminium,,https://www.pinkbike.com/buysell/3704655/
2021 Trek Roscoe 8 Large/XL,2021,Trek,Roscoe,1325,CAD,Excellent - Lightly Ridden,XL,27.5 / 650B,120 mm,0 mm (Hardtail),Aluminium,,https://www.pinkbike.com/buysell/3719118/
2021 S Trek Slash 9.8,2021,Trek,Slash,3386,CAD,"Good - Used, Mechanically Sound",S,29,160 mm,150 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3725474/
2022 Trek Slash 9.8 XT Large,2022,Trek,Slash,3999,USD,Excellent - Lightly Ridden,L,29,170 mm,160 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3687726/
2022 Santa Cruz Hightower 3 - Carbon C - S Build - Large,2022,Santa Cruz,Hightower,4000,USD,"Good - Used, Mechanically Sound",L,29,150 mm,145 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3701655/
2019 Santa Cruz Bronson CC LG,2019,Santa Cruz,Bronson,2800,USD,Excellent - Lightly Ridden,L,27.5 / 650B,160 mm,150 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3724220/
2021 Pivot Firebird Large,2021,Pivot,Firebird,3300,USD,Excellent - Lightly Ridden,L,29,170 mm,160 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3716776/
2022 Transition Spire,2022,Transition,Spire,3500,USD,Excellent - Lightly Ridden,M,29,170 mm,170 mm,Aluminium,,https://www.pinkbike.com/buysell/3580839/
2021 Specialized Enduro,2021,Specialized,Enduro,3500,USD,"Good - Used, Mechanically Sound",M,29,170 mm,170 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3580829/
2022 Specialized Enduro comp medium,2022,Specialized,Enduro,4900,USD,"Good - Used, Mechanically Sound",M,29,170 mm,170 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3721020/
2018 YT Jeffsy AL Comp,2018,YT,Jeffsy,1700,USD,"Good - Used, Mechanically Sound",XL,27.5 / 650B,150 mm,150 mm,Aluminium,,https://www.pinkbike.com/buysell/3681350/
2019 YT Capra Pro Race 27.5 XL,2019,YT,Capra,2400,USD,"Good - Used, Mechanically Sound",XL,27.5 / 650B,180 mm,170 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3657147/
2020 Carbon Coil Transition Patrol XL,2020,Transition,Patrol,2200,USD,Excellent - Lightly Ridden,21.5,27.5 / 650B,170 mm,170 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3663251/
2018 Intense Tracer Expert 27.5,2018,Intense,Tracer,2950,USD,Excellent - Lightly Ridden,M,27.5 / 650B,160 mm,160 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3614876/
2014 Intense Carbine (Small),2014,Intense,Carbine,2500,USD,"Good - Used, Mechanically Sound",S,27.5 / 650B,150 mm,150 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3708153/
2022 Pivot Mach 6 Ride SLX/XT Mint Relic MD,2022,Pivot,Mach 6,4500,USD,Excellent - Lightly Ridden,M,27.5 / 650B,150 mm,160 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3689463/
2016 Transition Patrol - alloy - L,2016,Transition,Patrol,1800,USD,"Good - Used, Mechanically Sound",L,27.5 / 650B,160 mm,155 mm,Aluminium,,https://www.pinkbike.com/buysell/3717561/
2020 Yeti SB150 - medium,2020,Yeti,SB150,3600,USD,"Good - Used, Mechanically Sound",M,29,170 mm,150 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3716769/
2023 YT Capra Core 1,2023,YT,Capra,2576,CAD,Excellent - Lightly Ridden,XL,29,170 mm,160 mm,Aluminium,,https://www.pinkbike.com/buysell/3695338/
2019 Transition Patrol - Large,2019,Transition,Patrol,3000,USD,"Good - Used, Mechanically Sound",L,27.5 / 650B,170 mm,160 mm,Aluminium,,https://www.pinkbike.com/buysell/3539000/
2023 Deviate Claymore - medium,2023,Deviate,Claymore,8096,CAD,"Good - Used, Mechanically Sound",M,29,170 mm,160 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3712808/
2024 Santa Cruz Nomad CC Small,2024,Santa Cruz,Nomad,4784,CAD,Excellent - Lightly Ridden,S,27.5 / 650B,170 mm,170 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3922586/
2022 Evil Insurgent MX (mullet) GX build sz Medium,2022,Evil,Insurgent,2870,CAD,"Good - Used, Mechanically Sound",M,29,170 mm,170 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3918180/
2024 Yeti SB160 T2 *Mavens*,2024,Yeti,SB160,5750,USD,Excellent - Lightly Ridden,L,29,170 mm,160 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3919095/
2024 Pivot Firebird LTD size medium,2024,Pivot,Firebird,7500,USD,Excellent - Lightly Ridden,M,29,170 mm,160 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3903585/
2020 Yeti SB165 T2,2020,Yeti,SB165,1800,USD,Excellent - Lightly Ridden,M,27.5 / 650B,180 mm,170 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3918479/
2023 Rocky Mountain Altitude C70 Coil,2023,Rocky Mountain,Altitude,3680,CAD,Excellent - Lightly Ridden,L,29,170 mm,160 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3916538/
2021 Rocky Mountain Instinct C90 Medium,2021,Rocky Mountain,Instinct,3000,USD,"Good - Used, Mechanically Sound",M,29,150 mm,140 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3917512/
2021 Commencal Meta AM 29,2021,Commencal,Meta AM,4048,CAD,"Good - Used, Mechanically Sound",XL,29,170 mm,160 mm,Aluminium,,https://www.pinkbike.com/buysell/3920589/
2020 Specialized S Works Stumpjumper Evo S3,2020,Specialized,Stumpjumper,3700,USD,Excellent - Lightly Ridden,M,29,160 mm,150 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3861782/
2020 Scott Ransom 910 XL,2020,Scott,Ransom,3500,USD,Excellent - Lightly Ridden,XL,29,170 mm,170 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3922562/
2022 Trek Slash,2022,Trek,Slash,2576,CAD,"Good - Used, Mechanically Sound",M,29,170 mm,170 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3575912/
2023 Santa Cruz Megatower S-Kit Large Trans Blue,2023,Santa Cruz,Megatower,4599,CAD,New - Unridden/With Tags,L,29,170 mm,160 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3865755/
2023 Santa Cruz Megatower GX AXS Coil Medium Trans Blue,2023,Santa Cruz,Megatower,5446,CAD,New - Unridden/With Tags,M,29,170 mm,160 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3865759/
2023 Santa Cruz Megatower X01 Coil Large Matte Nickel,2023,Santa Cruz,Megatower,5887,CAD,New - Unridden/With Tags,M,29,170 mm,160 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3865765/
"2020 Ibis Ripmo V1 - Large, Carbon 29er",2020,Ibis,Ripmo,2800,USD,"Good - Used, Mechanically Sound",L,29,160 mm,145 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3913903/
2023 Transition Sentinel Full Factory XT Carbon Wheels,2023,Transition,Sentinel,3700,USD,Excellent - Lightly Ridden,L,29,160 mm,150 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3914821/
2017 Transition Patrol,2017,Transition,Patrol,1700,USD,Excellent - Lightly Ridden,L,27.5 / 650B,160 mm,155 mm,Aluminium,,https://www.pinkbike.com/buysell/3863072/
2017 Intense Tracer 275 Carbon,2017,Intense,Tracer,1600,USD,"Good - Used, Mechanically Sound",L,27.5 / 650B,160 mm,160 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3914182/
2024 We Are One Arrival 170,2024,We Are One,Arrival,7400,USD,Excellent - Lightly Ridden,XL,29,180 mm,170 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3913918/
2024 Marin Alpine Trail E2 with GX AXS,2024,Ari,Alpine Trail,4775,USD,Excellent - Lightly Ridden,M,29,160 mm,150 mm,Aluminium,,https://www.pinkbike.com/buysell/3922528/
2023 Specialized S-works Enduro s5,2023,Specialized,Enduro,5000,USD,Excellent - Lightly Ridden,XL,29,170 mm,170 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3922527/
2024 Yeti SB160 C2 SRAM GX Turquoise XL,2024,Yeti,SB160,4122,CAD,"Good - Used, Mechanically Sound",XL,29,170 mm,160 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3922524/
2022 Santa Cruz Nomad C S-Kit Large,2022,Santa Cruz,Nomad,3200,USD,Excellent - Lightly Ridden,L,27.5 / 650B,170 mm,170 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3922521/
2024 Yeti SB165 MX C2 SRAM GX Raw Gloss Large,2024,Yeti,SB165,4122,CAD,"Good - Used, Mechanically Sound",L,29,170 mm,170 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3922517/
2016 Small Trek Slash 9.8,2016,Trek,Slash,1104,CAD,"Good - Used, Mechanically Sound",S,27.5 / 650B,160 mm,150 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3889549/
2022 Specialized Enduro XL/S5 Custom,2022,Specialized,Enduro,3000,USD,"Good - Used, Mechanically Sound",XL,29,170 mm,170 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3922496/
2023 Evil Offering GX/I9 Hydras w/ Upgrades FREE SHIPPING,2023,Evil,Offering,4300,USD,Excellent - Lightly Ridden,L,29,160 mm,140 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3904572/
2018 Santa Cruz Bronson,2018,Santa Cruz,Bronson,2500,USD,"Good - Used, Mechanically Sound",L,27.5 / 650B,180 mm,150 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3922493/
2020 Evil Insurgent LB - Mx,2020,Evil,Insurgent,2700,USD,"Good - Used, Mechanically Sound",XL,27.5 / 650B,150 mm,150 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3902741/
2023 Specialized Stumpjumper Evo Alloy S5 NEW PARTS,2023,Specialized,Stumpjumper,2300,USD,Excellent - Lightly Ridden,XL,29,170 mm,150 mm,Aluminium,,https://www.pinkbike.com/buysell/3907781/
2022 GT Force Carbon Pro Medium,2022,GT,Force,1800,USD,"Good - Used, Mechanically Sound",M,29,170 mm,160 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3843565/
2023 Commencal Meta SX Size XL,2023,Commencal,Meta SX,2061,CAD,Excellent - Lightly Ridden,XL,29,160 mm,160 mm,Aluminium,,https://www.pinkbike.com/buysell/3873062/
2021 Commencal meta ht custom build,2021,Commencal,Meta HT,2061,CAD,Excellent - Lightly Ridden,M,29,150 mm,0 mm (Hardtail),Aluminium,,https://www.pinkbike.com/buysell/3919764/
2023 Trek Fuel EX 9.7 Small with upgrades,2023,Trek,Fuel EX,2760,CAD,"Good - Used, Mechanically Sound",S,27.5 / 650B,160 mm,140 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3916621/
2024 Yeti SB160 T3 Large Turqoise,2024,Yeti,SB160,7000,USD,Excellent - Lightly Ridden,L,29,170 mm,160 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3922484/
2019 Evil Insurgent LB Large,2019,Evil,Insurgent,2900,USD,"Good - Used, Mechanically Sound",L,27.5 / 650B,170 mm,150 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3450670/
2023 Santa Cruz Nomad XX1 AXS Dream Build,2023,Santa Cruz,Nomad,3000,USD,Excellent - Lightly Ridden,M,29,170 mm,170 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3921507/
2023 Norco Shore A2 Enduro Bike,2023,Norco,Shore,3200,USD,Excellent - Lightly Ridden,M,27.5 / 650B,180 mm,180 mm,Aluminium,,https://www.pinkbike.com/buysell/3919058/
2023 Specialized S-Works Enduro S2 (Brand New Frame),2023,Specialized,Enduro,3500,USD,Excellent - Lightly Ridden,S,29,170 mm,170 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3900493/
2024 Santa Cruz Nomad C GX AXS Coil Medium,2024,Santa Cruz,Nomad,5300,USD,Excellent - Lightly Ridden,M,27.5 / 650B,170 mm,170 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3922471/
2023 Orbea Occam LT M10 Size M,2023,Orbea,Occam,3312,CAD,New - Unridden/With Tags,M,29,160 mm,150 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3848328/
2020 Commencal Clash,2020,Commencal,Clash,1251,CAD,"Good - Used, Mechanically Sound",M,27.5 / 650B,180 mm,180 mm,Aluminium,,https://www.pinkbike.com/buysell/3921463/
"2023 Rocky Mountain Altitude Mullet 29/27.5"" Carbon Medium",2023,Rocky Mountain,Altitude,3606,CAD,Excellent - Lightly Ridden,M,29,170 mm,160 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3922468/
2023 Yeti SB140 Lunch Ride Turq T1 27.5” Small,2023,Yeti,SB140,4200,USD,Excellent - Lightly Ridden,S,27.5 / 650B,160 mm,140 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3922466/
2024 Santa Cruz Nomad 6 CC XL *Top Build*,2024,Santa Cruz,Nomad,3300,USD,Excellent - Lightly Ridden,XL,29,170 mm,170 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/2075738/
2017 Transition Patrol Carbon,2017,Transition,Patrol,1840,CAD,"Good - Used, Mechanically Sound",M,27.5 / 650B,160 mm,155 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3897920/
2020 Evil Following,2020,Evil,Following,2208,CAD,"Good - Used, Mechanically Sound",XL,29,150 mm,140 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3897132/
2022 Specialized Enduro S4,2022,Specialized,Enduro,3300,USD,"Good - Used, Mechanically Sound",L,29,170 mm,170 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3536641/
2020 Specialized enduro S4 (large),2020,Specialized,Enduro,3450,USD,Excellent - Lightly Ridden,L,29,180 mm,170 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3920873/
2024 Pivot Firebird XO Transmission CUSTOM BUILD,2024,Pivot,Firebird,6500,USD,Excellent - Lightly Ridden,L,29,170 mm,170 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3910996/
2023 Norco Sight C2 Sram,2023,Norco,Sight,3679,CAD,New - Unridden/With Tags,XL,29,160 mm,150 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3633647/
2022 Forbidden Dreadnought Large,2022,Forbidden,Dreadnought,3300,USD,"Good - Used, Mechanically Sound",L,29,160 mm,155 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3921372/
2021 Specialized Enduro Expert - trade + cash for Levo,2021,Specialized,Enduro,3700,USD,Excellent - Lightly Ridden,L,29,170 mm,170 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3386289/
2021 Giant Reign sx 29 small (wife's bike),2021,Giant,Reign,2134,CAD,Excellent - Lightly Ridden,S,29,170 mm,145 mm,Aluminium,,https://www.pinkbike.com/buysell/3892131/
2024 Norco Fluid FS C3 XL,2024,Norco,Fluid,2599,USD,New - Unridden/With Tags,XL,29,140 mm,130 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3698746/
2023 Canyon Spectral mullet custom,2023,Canyon,Spectral,3676,CAD,Excellent - Lightly Ridden,M,29,170 mm,160 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3920717/
2022 Santa Cruz Bronson C S MX - Large,2022,Santa Cruz,Bronson,3400,USD,"Good - Used, Mechanically Sound",L,29,160 mm,150 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3910029/
2018 Juliana Strega (Nomad v4) - small,2018,Juliana,Strega,2500,USD,"Good - Used, Mechanically Sound",S,27.5 / 650B,170 mm,170 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3898727/
2021 Trek Slash 9.8 XT M/L Lithium Grey and Red,2021,Trek,Slash,3000,USD,Excellent - Lightly Ridden,M,29,170 mm,160 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3900573/
2023 YT Capra,2023,YT,Capra,4000,USD,Excellent - Lightly Ridden,M,29,170 mm,170 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3922419/
2023 Yt Capra Core 4 29er with XO Transmission,2023,YT,Capra,4300,USD,Excellent - Lightly Ridden,XL,29,170 mm,170 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3922416/
2024 Santa Cruz Bronson R-Kit XL,2024,Santa Cruz,Bronson,3200,USD,"Good - Used, Mechanically Sound",XL,29,160 mm,150 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3922413/
2022 Giant Reign Advanced Pro 29 Large - New,2022,Giant,Reign,2429,CAD,New - Unridden/With Tags,L,29,160 mm,145 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3922412/
2013 Banshee Rune,2013,Banshee,Rune,1200,USD,"Good - Used, Mechanically Sound",L,27.5 / 650B,170 mm,160 mm,Aluminium,,https://www.pinkbike.com/buysell/3889741/
2019 Rocky Mountain Altitude C50,2019,Rocky Mountain,Altitude,2208,CAD,"Good - Used, Mechanically Sound",XL,27.5 / 650B,160 mm,150 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3922403/
2023 Banshee Rune V3.2 custom build,2023,Banshee,Rune,4415,CAD,Excellent - Lightly Ridden,M,27.5 / 650B,170 mm,160 mm,Aluminium,,https://www.pinkbike.com/buysell/3903640/
2024 Chromag Stylus medium,2024,Chromag,Stylus,2000,USD,Excellent - Lightly Ridden,M,27.5 / 650B,150 mm,0 mm (Hardtail),Steel,,https://www.pinkbike.com/buysell/3917800/
2021 Rocky Mountain Altitude - M - brand new components,2021,Rocky Mountain,Altitude,3000,USD,Excellent - Lightly Ridden,M,29,170 mm,160 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3864815/
2022 Commencal Clash Essential/Heritage Green,2022,Commencal,Clash,2944,CAD,Excellent - Lightly Ridden,M,27.5 / 650B,180 mm,170 mm,Aluminium,,https://www.pinkbike.com/buysell/3827480/
2022 SCOR 4060 ST NX *$1700 OFF*,2022,Scor,4060 ST,3532,CAD,New - Unridden/With Tags,M,29,150 mm,140 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3678800/
2022 Trek Slash 8 - Gen 5 with brand new frame,2022,Trek,Slash,1693,CAD,"Good - Used, Mechanically Sound",XL,29,180 mm,160 mm,Aluminium,,https://www.pinkbike.com/buysell/3916290/
2024 Yeti SB160 T2 / C Medium,2024,Yeti,SB160,5000,USD,Excellent - Lightly Ridden,M,29,170 mm,160 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3900318/
2022 Trek Slash 9.8 XT,2022,Trek,Slash,3312,CAD,Excellent - Lightly Ridden,M,29,170 mm,160 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3918375/
2022 Canyon Strive Enduro Medium 29 New price for 2 weeks,2022,Canyon,Strive,2944,CAD,"Good - Used, Mechanically Sound",M,29,180 mm,150 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3880506/
2022 Trek Slash 9.8 XT,2022,Trek,Slash,2500,USD,Excellent - Lightly Ridden,L,29,170 mm,160 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3917350/
2022 Pivot Firebird - XL,2022,Pivot,Firebird,3750,USD,"Good - Used, Mechanically Sound",XL,29,170 mm,170 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3921215/
2024 Devinci Spartan XT medium brand new frame,2024,Devinci,Spartan,4342,CAD,New - Unridden/With Tags,M,29,180 mm,160 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3844072/
2023 Large Devinci Spartan,2023,Devinci,Spartan,2944,CAD,"Good - Used, Mechanically Sound",L,29,180 mm,160 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3891742/
2024 Rocky Mountain Slayer - Unique opportunity - high end,2024,Rocky Mountain,Slayer,4968,CAD,Excellent - Lightly Ridden,M,29,180 mm,180 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3920463/
2024 Specialized Enduro Expert S3,2024,Specialized,Enduro,3750,USD,Excellent - Lightly Ridden,M,29,170 mm,170 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3907994/
2024 Cannondale Jekyll,2024,Cannondale,Jekyll,4048,CAD,Excellent - Lightly Ridden,L,29,170 mm,170 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3906962/
2021 Rocky Mountain Slayer A30,2021,Rocky Mountain,Slayer,3500,USD,"Good - Used, Mechanically Sound",L,29,170 mm,170 mm,Aluminium,,https://www.pinkbike.com/buysell/3913631/
2022 We Are One Arrival - 170 / 152 / 130 Link/shock,2022,We Are One,Arrival,5300,USD,Excellent - Lightly Ridden,L,29,170 mm,170 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3853338/
2023 Norco Sight 29er Lg Frame,2023,Norco,Sight,3643,CAD,Excellent - Lightly Ridden,L,29,160 mm,150 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3922368/
2022 Transition Sentinel Carbon XX1 AXS Large,2022,Transition,Sentinel,2944,CAD,"Good - Used, Mechanically Sound",L,29,160 mm,150 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3902208/
2021 Pivot Firebird,2021,Pivot,Firebird,2600,USD,Excellent - Lightly Ridden,S,29,170 mm,160 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3922363/
2022 Specialized Stumpjumper Evo Elite Alloy XL (S5),2022,Specialized,Stumpjumper,2200,USD,"Good - Used, Mechanically Sound",XL,29,160 mm,150 mm,Aluminium,,https://www.pinkbike.com/buysell/3922358/
2023 Norco Sight Carbon,2023,Norco,Sight,3643,CAD,Excellent - Lightly Ridden,L,29,160 mm,150 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3883388/
2023 Devinci Spartan GX 29 Carbon,2023,Devinci,Spartan,2649,CAD,"Good - Used, Mechanically Sound",L,29,170 mm,160 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3902744/
2024 Santa Cruz Megatower CC - Brand New,2024,Santa Cruz,Megatower,6000,USD,New - Unridden/With Tags,M,29,170 mm,170 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3908936/
2020 Scott Genius 900 Tuned AXS XL,2020,Scott,Genius,3100,USD,"Good - Used, Mechanically Sound",XL,29,150 mm,150 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3915595/
2022 Yeti SB150 Turq Size Medium,2022,Yeti,SB150,4900,USD,Excellent - Lightly Ridden,M,29,170 mm,150 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3904368/
2022 Specialized Stumpjumper EVO Elite Alloy Small (S2),2022,Specialized,Stumpjumper,3500,USD,New - Unridden/With Tags,S,29,160 mm,150 mm,Aluminium,,https://www.pinkbike.com/buysell/3915940/
2023 Specialized Stumpjumper EVO Comp Medium (S3),2023,Specialized,Stumpjumper,3250,USD,New - Unridden/With Tags,M,29,160 mm,150 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3916529/
2022 Specialized Stumpjumper EVO Comp Alloy Small (S2),2022,Specialized,Stumpjumper,2675,USD,New - Unridden/With Tags,S,29,160 mm,150 mm,Aluminium,,https://www.pinkbike.com/buysell/3915969/
2022 Specialized Stumpjumper EVO Comp Alloy Medium (S3),2022,Specialized,Stumpjumper,2675,USD,New - Unridden/With Tags,M,29,160 mm,150 mm,Aluminium,,https://www.pinkbike.com/buysell/3916532/
2024 Yeti SB165mx T3 md,2024,Yeti,SB165,5000,USD,Excellent - Lightly Ridden,M,29,170 mm,160 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3913441/
2022 Forbidden Dreadnought,2022,Forbidden,Dreadnought,3680,CAD,Excellent - Lightly Ridden,L,29,170 mm,155 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3910830/
2015 Norco Fluid 7.1,2015,Norco,Fluid,1104,CAD,"Good - Used, Mechanically Sound",S,27.5 / 650B,120 mm,120 mm,Aluminium,,https://www.pinkbike.com/buysell/3914200/
2023 Specialized Enduro,2023,Specialized,Enduro,3000,USD,Excellent - Lightly Ridden,M,29,170 mm,170 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3915731/
2019 Trek Remedy 9.9,2019,Trek,Remedy,1619,CAD,"Good - Used, Mechanically Sound",XL,27.5 / 650B,160 mm,150 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3911685/
