Title,Year,Manufacturer,Model,USD Price,Original Currency,Condition,Frame Size,Wheel Size,Front Travel,Rear Travel,Material,Reason for Review,URL
2022 Why/Revel El Jefe (BYOWheels),2022,Revel,NoModelFound,2900,USD,"Good - Used, Mechanically Sound",XL,29,120 mm,0 mm (Hardtail),Titanium,model,https://www.pinkbike.com/buysell/3868023/
2024 Cervelo ZFS-5 XL with XX1 Upgrades,2024,NoManufacturer,NoModelFound,3300,USD,Excellent - Lightly Ridden,XL,29,100 mm,100 mm,Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3920314/
2023 Hardtail 29er,2023,NoManufacturer,NoModelFound,550,USD,"Good - Used, Mechanically Sound",M,29,120 mm,0 mm (Hardtail),Aluminium,manufacturer,https://www.pinkbike.com/buysell/3924604/
2019 BMC Agonist 02 TWO,2019,NoManufacturer,NoModelFound,2299,USD,Excellent - Lightly Ridden,L,29,110 mm,110 mm,Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3345208/
2015 Specialized Era Expert Carbon 29,2015,Specialized,NoModelFound,2399,USD,"Good - Used, Mechanically Sound",M,29,100 mm,100 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3481018/
2016 Niner RKT 9 RDO XTR Di2,2016,Niner,NoModelFound,2399,USD,"Good - Used, Mechanically Sound",XS,29,90 mm,100 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3498683/
2018 Niner RKT 9 RDO,2018,Niner,NoModelFound,2499,USD,"Good - Used, Mechanically Sound",S,29,100 mm,100 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3546208/
2016 Niner Air 9 RDO,2016,Niner,NoModelFound,2199,USD,"Good - Used, Mechanically Sound",L,29,100 mm,0 mm (Hardtail),Carbon Fiber,model,https://www.pinkbike.com/buysell/3698726/
2012 Moots MX Divide,2012,NoManufacturer,NoModelFound,14999,USD,Excellent - Lightly Ridden,XL,29,100 mm,100 mm,Titanium,manufacturer,https://www.pinkbike.com/buysell/3882484/
2023 Soma Riff,2023,NoManufacturer,NoModelFound,2599,USD,Excellent - Lightly Ridden,S,27.5 / 650B,120 mm,0 mm (Hardtail),Steel,manufacturer,https://www.pinkbike.com/buysell/3820622/
2023 BMC Twostroke 01,2023,NoManufacturer,NoModelFound,2599,USD,Excellent - Lightly Ridden,L,29,130 mm,0 mm (Hardtail),Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3911525/
2022 Giant Trance Advanced Pro 29 XX1,2022,Giant,NoModelFound,4049,USD,Excellent - Lightly Ridden,L,29,130 mm,120 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3918890/
Rocky Mountain Thunderbolt with CARBON Wheels,,Rocky Mountain,Thunderbolt,2500,USD,Excellent - Lightly Ridden,S,27.5 / 650B,130 mm,120 mm,Carbon Fiber,year,https://www.pinkbike.com/buysell/3721830/
1997 Diamondback Ascent 3.0,1997,Diamondback,NoModelFound,100,USD,"Good - Used, Mechanically Sound",S,26,90 mm,80 mm,Chromoly,model,https://www.pinkbike.com/buysell/3838602/
2019 Trek Procaliber SRAM XX1 AXS M/L,2019,Trek,NoModelFound,3750,USD,"Good - Used, Mechanically Sound",M,29,100 mm,0 mm (Hardtail),Carbon Fiber,model,https://www.pinkbike.com/buysell/3905429/
2024 XL Transition Spur Blackberry Custom build,2024,Transition,NoModelFound,5500,USD,Excellent - Lightly Ridden,XL,29,120 mm,120 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3887598/
2022 Rocky Mountain C70,2022,Rocky Mountain,NoModelFound,3459,CAD,Excellent - Lightly Ridden,M,29,130 mm,120 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3911800/
2022 Cannondale HT3,2022,Cannondale,NoModelFound,1800,USD,"Good - Used, Mechanically Sound",M,29,100 mm,0 mm (Hardtail),Carbon Fiber,model,https://www.pinkbike.com/buysell/3875118/
Rocky Mountain Fusion,,Rocky Mountain,NoModelFound,221,CAD,"Good - Used, Mechanically Sound",14,26,40 mm,0 mm (Hardtail),Aluminium,year,https://www.pinkbike.com/buysell/3923287/
2024 Salsa Rangefinder Advent x 27.5+: Large,2024,Salsa,NoModelFound,649,USD,New - Unridden/With Tags,L,27.5 / 650B,120 mm,0 mm (Hardtail),Aluminium,model,https://www.pinkbike.com/buysell/3923437/
2017 Surly Pugsley w/ EXTRAS,2017,Surly,NoModelFound,800,USD,"Good - Used, Mechanically Sound",M,26,0 mm (Rigid),0 mm (Hardtail),Steel,model,https://www.pinkbike.com/buysell/3508899/
Santa Cruz Chameleon XS,,Santa Cruz,Chameleon,500,USD,"Good - Used, Mechanically Sound",XS,26,,0 mm (Hardtail),Aluminium,year,https://www.pinkbike.com/buysell/3924450/
2023 Priority 600x Adventure,2023,NoManufacturer,NoModelFound,2400,USD,Excellent - Lightly Ridden,L,29,110 mm,0 mm (Hardtail),Aluminium,manufacturer,https://www.pinkbike.com/buysell/3860855/
2022 Surly Wednesday Large New,2022,Surly,NoModelFound,1600,USD,New - Unridden/With Tags,L,26,0 mm (Rigid),0 mm (Hardtail),Steel,model,https://www.pinkbike.com/buysell/3921625/
2022 BMC Fourstroke 01 One,2022,NoManufacturer,NoModelFound,5799,USD,New - Unridden/With Tags,S,29,100 mm,100 mm,Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3415089/
2022 BMC Fourstroke FS01 LT One,2022,NoManufacturer,NoModelFound,4599,USD,New - Unridden/With Tags,S,29,120 mm,120 mm,Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3483729/
2022 40 % OFF New '22 BMC Fourstroke 01 ONE,2022,NoManufacturer,NoModelFound,5999,USD,New - Unridden/With Tags,S,29,110 mm,110 mm,Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3859008/
2021 Titanium Moots Womble XT Enve W/S & Enve Cockpit,2021,NoManufacturer,NoModelFound,6999,USD,Excellent - Lightly Ridden,L,29,140 mm,0 mm (Hardtail),Titanium,manufacturer,https://www.pinkbike.com/buysell/3911610/
2024 SPOT Rocker 27.5 geared/SS - FRAME,2024,NoManufacturer,NoModelFound,1800,USD,Excellent - Lightly Ridden,M,27.5 / 650B,110 mm,0 mm (Hardtail),Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3917927/
2015 Liv Lust Advanced 0,2015,Liv,NoModelFound,1300,USD,"Good - Used, Mechanically Sound",S,27.5 / 650B,120 mm,100 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3908826/
2019 Large Ibis DV9,2019,Ibis,NoModelFound,1500,USD,"Good - Used, Mechanically Sound",L,29,140 mm,0 mm (Hardtail),Carbon Fiber,model,https://www.pinkbike.com/buysell/3903628/
2021 Evil Chamois Hagar,2021,Evil,NoModelFound,3500,USD,"Good - Used, Mechanically Sound",XL,700C,60 mm,0 mm (Hardtail),Carbon Fiber,model,https://www.pinkbike.com/buysell/3914136/
2022 BMC Twostroke,2022,NoManufacturer,NoModelFound,3000,USD,Excellent - Lightly Ridden,M,29,120 mm,0 mm (Hardtail),Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3897312/
2024 Cervelo ZFS-5 120 GX AXS upgrade BRAND NEW,2024,NoManufacturer,NoModelFound,4500,USD,New - Unridden/With Tags,L,29,120 mm,120 mm,Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3870304/
2024 Cervelo ZFS-5,2024,NoManufacturer,NoModelFound,3200,USD,Excellent - Lightly Ridden,L,29,100 mm,100 mm,Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3911750/
"2022 CUSTUM JUNIOR XCO MTB, XX1 Top spec, 9kg (20lbs)",2022,NoManufacturer,NoModelFound,1840,CAD,"Good - Used, Mechanically Sound",S,27.5 / 650B,100 mm,0 mm (Hardtail),Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3917793/
Santa Cruz Superlight,,Santa Cruz,NoModelFound,1099,USD,"Good - Used, Mechanically Sound",L,26,120 mm,100 mm,Aluminium,year,https://www.pinkbike.com/buysell/3719352/
2022 Orbea Alma - XL - Spirit Fork & Fox 34,2022,Orbea,NoModelFound,2500,USD,"Good - Used, Mechanically Sound",XL,29,120 mm,0 mm (Hardtail),Carbon Fiber,model,https://www.pinkbike.com/buysell/3903575/
2020 Cima SB27 Large *High end Components* FINAL PRICE DROP,2020,NoManufacturer,NoModelFound,2000,USD,Excellent - Lightly Ridden,L,27.5 / 650B,140 mm,0 mm (Hardtail),Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3890088/
"Mondraker CHRONO Bike - M, L",,Mondraker,Chrono,1100,USD,New - Unridden/With Tags,M,29,100 mm,0 mm (Hardtail),Aluminium,year,https://www.pinkbike.com/buysell/3778299/
Voodoo Dambala,,NoManufacturer,NoModelFound,600,USD,Excellent - Lightly Ridden,S,29,120 mm,0 mm (Hardtail),Steel,year,https://www.pinkbike.com/buysell/3924281/
2020 Yeti SB100 Large Turq,2020,Yeti,NoModelFound,3000,USD,"Good - Used, Mechanically Sound",L,29,120 mm,100 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3919074/
2024 Salsa Rangefinder 2.1 Advent x 27.5″: Lg,2024,Salsa,NoModelFound,749,USD,New - Unridden/With Tags,L,27.5 / 650B,120 mm,0 mm (Hardtail),Aluminium,model,https://www.pinkbike.com/buysell/3442562/
2024 Salsa Rangefinder Deore 12 29″: Small,2024,Salsa,NoModelFound,1399,USD,New - Unridden/With Tags,S,29,120 mm,0 mm (Hardtail),Aluminium,model,https://www.pinkbike.com/buysell/3489117/
2024 Salsa Rangefinder Deore 12 29″: X-Large,2024,Salsa,NoModelFound,1399,USD,New - Unridden/With Tags,XL,29,120 mm,0 mm (Hardtail),Aluminium,model,https://www.pinkbike.com/buysell/3489121/
2024 Salsa Rangefinder Deore 12 27.5+: Large,2024,Salsa,NoModelFound,1199,USD,New - Unridden/With Tags,L,29,120 mm,0 mm (Hardtail),Aluminium,model,https://www.pinkbike.com/buysell/3489130/
2024 Salsa Rangefinder Deore 12 27.5+: X-Large,2024,Salsa,NoModelFound,1199,USD,New - Unridden/With Tags,XL,29,120 mm,0 mm (Hardtail),Aluminium,model,https://www.pinkbike.com/buysell/3489133/
2024 Salsa Rangefinder Deore 11 27.5+: X-Large,2024,Salsa,NoModelFound,949,USD,New - Unridden/With Tags,XL,27.5 / 650B,120 mm,0 mm (Hardtail),Aluminium,model,https://www.pinkbike.com/buysell/3489156/
2024 Surly Lowside 27.5+: Small (10% OFF w/MIM),2024,Surly,NoModelFound,1499,USD,New - Unridden/With Tags,S,27.5 / 650B,0 mm (Rigid),0 mm (Hardtail),Chromoly,model,https://www.pinkbike.com/buysell/3557491/
2024 Bombtrack Beyond+: Small,2024,NoManufacturer,NoModelFound,2500,USD,New - Unridden/With Tags,S,27.5 / 650B,0 mm (Rigid),0 mm (Hardtail),Steel,manufacturer,https://www.pinkbike.com/buysell/3820200/
2024 Bombtrack Beyond+: Medium,2024,NoManufacturer,NoModelFound,2500,USD,New - Unridden/With Tags,M,27.5 / 650B,0 mm (Rigid),0 mm (Hardtail),Steel,manufacturer,https://www.pinkbike.com/buysell/3820206/
2024 Bombtrack Beyond+: Large,2024,NoManufacturer,NoModelFound,2500,USD,New - Unridden/With Tags,L,27.5 / 650B,0 mm (Rigid),0 mm (Hardtail),Steel,manufacturer,https://www.pinkbike.com/buysell/3820217/
2024 Bombtrack Beyond+: X-Large,2024,NoManufacturer,NoModelFound,2500,USD,New - Unridden/With Tags,XL,27.5 / 650B,0 mm (Rigid),0 mm (Hardtail),Steel,manufacturer,https://www.pinkbike.com/buysell/3820220/
"2022 Trinx S2600 Medium 17.5""",2022,NoManufacturer,NoModelFound,3299,USD,New - Unridden/With Tags,M,29,100 mm,0 mm (Hardtail),Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3741449/
2022 Trinx S2600,2022,NoManufacturer,NoModelFound,3299,USD,New - Unridden/With Tags,L,29,100 mm,0 mm (Hardtail),Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3874137/
"2023 BMC Fourstroke Four S,M,L,XL",2023,NoManufacturer,NoModelFound,3385,CAD,New - Unridden/With Tags,M,29,100 mm,100 mm,Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3809303/
"2023 BMC Fourstroke Three S, M, L",2023,NoManufacturer,NoModelFound,4194,CAD,New - Unridden/With Tags,M,29,100 mm,100 mm,Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3809307/
2023 BMC Fourstroke LT Two M,2023,NoManufacturer,NoModelFound,3606,CAD,New - Unridden/With Tags,M,29,120 mm,120 mm,Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3809311/
"2023 BMC Fourstroke LT One S,M",2023,NoManufacturer,NoModelFound,4636,CAD,New - Unridden/With Tags,M,29,120 mm,120 mm,Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3809315/
"2023 BMC Twostroke 01 Five S,M",2023,NoManufacturer,NoModelFound,1839,CAD,New - Unridden/With Tags,M,29,100 mm,0 mm (Hardtail),Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3809321/
"2023 BMC Twostroke 01 Three M,L",2023,NoManufacturer,NoModelFound,2943,CAD,New - Unridden/With Tags,L,29,100 mm,0 mm (Hardtail),Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3809325/
"2023 BMC Twostroke 01 Three M,L",2023,NoManufacturer,NoModelFound,2943,CAD,New - Unridden/With Tags,M,29,100 mm,0 mm (Hardtail),Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3809326/
2023 BMC Twostroke 01 TWO L,2023,NoManufacturer,NoModelFound,3606,CAD,New - Unridden/With Tags,L,29,100 mm,0 mm (Hardtail),Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3809332/
2023 Jamis Dragon,2023,Jamis,NoModelFound,2060,CAD,New - Unridden/With Tags,19,29,140 mm,0 mm (Hardtail),Steel,model,https://www.pinkbike.com/buysell/3817624/
2023 Jamis Faultline A2,2023,Jamis,NoModelFound,1839,CAD,New - Unridden/With Tags,17,29,130 mm,120 mm,Aluminium,model,https://www.pinkbike.com/buysell/3817626/
2023 Kona Process 134 29 XL,2023,Kona,NoModelFound,1839,CAD,New - Unridden/With Tags,XL,29,140 mm,135 mm,Aluminium,model,https://www.pinkbike.com/buysell/3823674/
2014 Cannondale F29 Carbon Hardtail (Large) w/ Lefty PBR,2014,Cannondale,NoModelFound,970,USD,"Good - Used, Mechanically Sound",L,29,90 mm,80 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3910422/
1999 Sworks M4,1999,NoManufacturer,NoModelFound,700,USD,"Good - Used, Mechanically Sound",L,26,100 mm,0 mm (Hardtail),Aluminium,manufacturer,https://www.pinkbike.com/buysell/3682178/
Titus racer X,,NoManufacturer,NoModelFound,400,USD,Poor - Needs Servicing,S,26,120 mm,,Aluminium,year,https://www.pinkbike.com/buysell/3918421/
2021 BMC Fourstroke LT,2021,NoManufacturer,NoModelFound,3150,USD,Excellent - Lightly Ridden,XL,29,120 mm,120 mm,Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3916399/
2015 29er Surly ogre mountain bike,2015,Surly,NoModelFound,1450,USD,Excellent - Lightly Ridden,M,29,0 mm (Rigid),0 mm (Hardtail),Steel,model,https://www.pinkbike.com/buysell/3407918/
2022 Why El Jefe RW30s and Fox 34SC,2022,NoManufacturer,NoModelFound,5000,USD,New - Unridden/With Tags,M,29,120 mm,0 mm (Hardtail),Titanium,manufacturer,https://www.pinkbike.com/buysell/3923106/
2022 Trek X-Caliber 8 M/L,2022,Trek,NoModelFound,736,CAD,"Good - Used, Mechanically Sound",M,29,110 mm,0 mm (Hardtail),Aluminium,model,https://www.pinkbike.com/buysell/3917287/
2018 Niner Jet 9,2018,Niner,NoModelFound,883,CAD,"Good - Used, Mechanically Sound",XS,29,130 mm,120 mm,Aluminium,model,https://www.pinkbike.com/buysell/3911198/
2024 Epic Evo Expert,2024,NoManufacturer,NoModelFound,4800,USD,Excellent - Lightly Ridden,M,29,120 mm,110 mm,Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3923002/
2011 Salsa El Mariachi Ti,2011,Ari,NoModelFound,2400,USD,Excellent - Lightly Ridden,S,29,100 mm,0 mm (Hardtail),Titanium,model,https://www.pinkbike.com/buysell/3924145/
2007 Trek 69er single speed,2007,Trek,NoModelFound,1500,USD,"Good - Used, Mechanically Sound",19.5,29,100 mm,0 mm (Hardtail),Aluminium,model,https://www.pinkbike.com/buysell/3755268/
2024 Top Fuel 9.7 Size M,2024,NoManufacturer,NoModelFound,2944,CAD,Excellent - Lightly Ridden,M,29,120 mm,110 mm,Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3907741/
"2019 Felt Nine FRD Hardtail 29"" - Size Large",2019,Felt,NoModelFound,1398,CAD,Excellent - Lightly Ridden,L,29,100 mm,0 mm (Hardtail),Carbon Fiber,model,https://www.pinkbike.com/buysell/3808470/
2022 Cotic Solaris max,2022,Ari,NoModelFound,975,USD,"Good - Used, Mechanically Sound",S,29,110 mm,0 mm (Hardtail),Steel,model,https://www.pinkbike.com/buysell/3912404/
2014 Salsa Selma single speed,2014,Salsa,NoModelFound,1200,USD,"Good - Used, Mechanically Sound",S,29,100 mm,0 mm (Hardtail),Titanium,model,https://www.pinkbike.com/buysell/3452540/
2022 Juliana Wilder Small,2022,Juliana,NoModelFound,3312,CAD,Excellent - Lightly Ridden,S,29,120 mm,120 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3924049/
2019 Carbon Ultra Light Single Speed (17.5lbs!!),2019,NoManufacturer,NoModelFound,1890,USD,,L,29,0 mm (Rigid),0 mm (Hardtail),Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/2199239/
2016 Cube Reaction GTC Pro 2x - Carbon Flash Red,2016,Cube,NoModelFound,1030,CAD,Excellent - Lightly Ridden,17,29,100 mm,0 mm (Hardtail),Carbon Fiber,model,https://www.pinkbike.com/buysell/3878753/
"2022 Kona Dew Plus Small, PRICE DROP",2022,Kona,NoModelFound,478,CAD,New - Unridden/With Tags,S,27.5 / 650B,0 mm (Rigid),0 mm (Hardtail),Aluminium,model,https://www.pinkbike.com/buysell/3513871/
2023 Cannondale Adventure Neo 4 electric bike,2023,Cannondale,NoModelFound,1986,CAD,New - Unridden/With Tags,S,700C,0 mm (Rigid),0 mm (Hardtail),Aluminium,model,https://www.pinkbike.com/buysell/3710815/
"2012 Spot Rocker SS, Medium",2012,NoManufacturer,NoModelFound,800,USD,"Good - Used, Mechanically Sound",M,29,110 mm,0 mm (Hardtail),Steel,manufacturer,https://www.pinkbike.com/buysell/3606566/
2022 Orbea Laufey H30,2022,Orbea,NoModelFound,1499,USD,New - Unridden/With Tags,XL,29,140 mm,0 mm (Hardtail),Aluminium,model,https://www.pinkbike.com/buysell/3907434/
2019 Pivot Mach429 SL (Price Reduced),2019,Pivot,NoModelFound,3200,USD,Excellent - Lightly Ridden,XL,29,,,Carbon Fiber,model,https://www.pinkbike.com/buysell/3895462/
2019 Yeti SB100 turq X01 fox factory *new bearings*,2019,Yeti,NoModelFound,2500,USD,"Good - Used, Mechanically Sound",L,29,120 mm,100 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3890461/
2012 Trek Rumblefish Elite,2012,Trek,NoModelFound,700,USD,"Good - Used, Mechanically Sound",19,29,120 mm,120 mm,Aluminium,model,https://www.pinkbike.com/buysell/3901397/
2021 BMC Twostroke size large with upgrades,2021,NoManufacturer,NoModelFound,1850,USD,"Good - Used, Mechanically Sound",L,29,100 mm,0 mm (Hardtail),Aluminium,manufacturer,https://www.pinkbike.com/buysell/3880616/
2023 Factor Lando HT Medium,2023,NoManufacturer,NoModelFound,3995,USD,Excellent - Lightly Ridden,M,29,110 mm,0 mm (Hardtail),Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3907922/
"2022 S-Works Epic Evo - ENVE, Pike Ultimate",2022,NoManufacturer,NoModelFound,4250,USD,Excellent - Lightly Ridden,L,29,120 mm,110 mm,Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3910467/
2023 Marin Team Marin 2,2023,Ari,NoModelFound,1899,USD,New - Unridden/With Tags,M,29,120 mm,0 mm (Hardtail),Aluminium,model,https://www.pinkbike.com/buysell/3478107/
1997 Gary Fisher Joshua Z1,1997,Gary Fisher,NoModelFound,320,USD,"Good - Used, Mechanically Sound",S,26,100 mm,100 mm,Aluminium,model,https://www.pinkbike.com/buysell/3861968/
2014 Xprezo Wuuu sz small,2014,NoManufacturer,NoModelFound,280,CAD,"Good - Used, Mechanically Sound",S,26,110 mm,120 mm,Steel,manufacturer,https://www.pinkbike.com/buysell/3923835/
Factor Lando XC - Large,,NoManufacturer,NoModelFound,5900,USD,Excellent - Lightly Ridden,L,29,120 mm,120 mm,Carbon Fiber,year,https://www.pinkbike.com/buysell/3910169/
2023 Ibis DV9 Custom X01 Build!,2023,Ibis,NoModelFound,2000,USD,"Good - Used, Mechanically Sound",M,29,120 mm,0 mm (Hardtail),Carbon Fiber,model,https://www.pinkbike.com/buysell/3923819/
2014 Niner Air 9 RDO Carbon 21.8lbs XTR 5-star Custom,2014,Niner,NoModelFound,1175,USD,"Good - Used, Mechanically Sound",M,29,100 mm,0 mm (Hardtail),Carbon Fiber,model,https://www.pinkbike.com/buysell/3893553/
"Klein Pinnacle, very low miles. Sale or trade.",,NoManufacturer,NoModelFound,400,USD,Excellent - Lightly Ridden,XS,26,0 mm (Rigid),0 mm (Hardtail),Aluminium,year,https://www.pinkbike.com/buysell/3913816/
Moots MootoX-29,,NoManufacturer,NoModelFound,1750,USD,Excellent - Lightly Ridden,L,29,0 mm (Rigid),0 mm (Hardtail),Titanium,year,https://www.pinkbike.com/buysell/3923752/
"Gary Fisher Big Sur 19"" hardtail carbon triangle",,Gary Fisher,NoModelFound,375,USD,Excellent - Lightly Ridden,19,26,,0 mm (Hardtail),Aluminium,year,https://www.pinkbike.com/buysell/3923724/
2022 RANGEFINDER DEORE 12 27.5+ WITH extra studded tires,2022,NoManufacturer,NoModelFound,1509,CAD,Excellent - Lightly Ridden,M,27.5 / 650B,120 mm,0 mm (Hardtail),Aluminium,manufacturer,https://www.pinkbike.com/buysell/3888414/
2021 Trek Supercal 9.7 to 9.9 custom large,2021,Trek,NoModelFound,3200,USD,Excellent - Lightly Ridden,L,29,120 mm,80 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3923660/
2022 Niner Jet 3 star (Upgraded),2022,Niner,NoModelFound,3000,USD,"Good - Used, Mechanically Sound",S,29,130 mm,120 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3899486/
2018 Trek Skye 15.5”,2018,Trek,NoModelFound,350,CAD,"Good - Used, Mechanically Sound",15.5,27.5 / 650B,100 mm,0 mm (Hardtail),Aluminium,model,https://www.pinkbike.com/buysell/3923643/
2024 Juliana Wilder C GX AXS TR RSV,2024,Juliana,NoModelFound,5600,USD,New - Unridden/With Tags,S,29,120 mm,120 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3921176/
2019 Ibis DV9 Med/New Carbon Wheels/Fox SC Fact. Fork,2019,Ibis,NoModelFound,2300,USD,Excellent - Lightly Ridden,M,29,100 mm,0 mm (Hardtail),Carbon Fiber,model,https://www.pinkbike.com/buysell/3880669/
2022 Louis Garneau Gros Louis 3 with Rockshox Dropper,2022,NoManufacturer,NoModelFound,662,CAD,Excellent - Lightly Ridden,M,27.5 / 650B,0 mm (Rigid),0 mm (Hardtail),Aluminium,manufacturer,https://www.pinkbike.com/buysell/3901116/
2019 Yeti SB100,2019,Yeti,NoModelFound,2500,USD,"Good - Used, Mechanically Sound",S,29,120 mm,100 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3865223/
"Misfit Psycles diSSent ALC 29"" Single Speed",,NoManufacturer,NoModelFound,1325,CAD,Excellent - Lightly Ridden,M,29,0 mm (Rigid),0 mm (Hardtail),Aluminium,year,https://www.pinkbike.com/buysell/2788403/
2017 XL Cannondale F-Si,2017,Cannondale,NoModelFound,700,USD,"Good - Used, Mechanically Sound",XL,29,100 mm,0 mm (Hardtail),Aluminium,model,https://www.pinkbike.com/buysell/3894179/
2018 Cannondale F-Si Carbon 5 Mountain bike,2018,Cannondale,NoModelFound,1472,CAD,Excellent - Lightly Ridden,S,27.5 / 650B,100 mm,0 mm (Hardtail),Carbon Fiber,model,https://www.pinkbike.com/buysell/3260144/
2014 Giant/LIV Obsess 27.5,2014,Giant,NoModelFound,2000,USD,"Good - Used, Mechanically Sound",S,27.5 / 650B,100 mm,0 mm (Hardtail),Carbon Fiber,model,https://www.pinkbike.com/buysell/3792719/
Rocky Mountain Trailhead 29,,Rocky Mountain,NoModelFound,552,CAD,"Good - Used, Mechanically Sound",L,29,100 mm,0 mm (Hardtail),Aluminium,year,https://www.pinkbike.com/buysell/3675954/
Trek Supercaliber - XL - Custom Build,,Trek,Supercaliber,3500,USD,"Good - Used, Mechanically Sound",XL,29,100 mm,80 mm,Carbon Fiber,year,https://www.pinkbike.com/buysell/3783420/
2017 TREK PROCALIBER HARDTAIL,2017,Trek,NoModelFound,1395,USD,"Good - Used, Mechanically Sound",S,27.5 / 650B,100 mm,0 mm (Hardtail),Carbon Fiber,model,https://www.pinkbike.com/buysell/3856359/
2021 Yeti SB 115 Anniversary,2021,Yeti,NoModelFound,4900,USD,"Good - Used, Mechanically Sound",L,29,130 mm,120 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3827785/
2023 Allied BC40,2023,NoManufacturer,NoModelFound,6500,USD,Excellent - Lightly Ridden,L,29,120 mm,100 mm,Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3918556/
2024 S-Works Epic Evo Flight Attendant,2024,NoManufacturer,NoModelFound,9750,USD,Excellent - Lightly Ridden,M,29,120 mm,110 mm,Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3921138/
2018 Niner RKT 9 RDO - Carbon Wheels - Large - AXS,2018,Niner,NoModelFound,1450,USD,"Good - Used, Mechanically Sound",L,29,120 mm,100 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3917041/
2014 Ellsworth Momentum SST.2,2014,NoManufacturer,NoModelFound,1000,USD,Excellent - Lightly Ridden,M,26,120 mm,100 mm,Aluminium,manufacturer,https://www.pinkbike.com/buysell/3835883/
2019 Niner RKT 9 RDO,2019,Niner,NoModelFound,2600,USD,Excellent - Lightly Ridden,L,29,100 mm,100 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3899954/
2023 Epic Evo Pro Custom build Full AXS X01 into Epic 8!,2023,NoManufacturer,NoModelFound,4783,CAD,Excellent - Lightly Ridden,XL,29,130 mm,120 mm,Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3744601/
2024 Epic World Cup Expert,2024,NoManufacturer,NoModelFound,4048,CAD,Excellent - Lightly Ridden,L,29,100 mm,80 mm,Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3909118/
"2024 Cervelo ZFS-5 120, AXS T-type XX XO custom build",2024,NoManufacturer,NoModelFound,5999,USD,Excellent - Lightly Ridden,M,29,120 mm,120 mm,Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3913308/
Niner emd9 size large,,Niner,NoModelFound,700,USD,Excellent - Lightly Ridden,L,29,100 mm,0 mm (Hardtail),Aluminium,year,https://www.pinkbike.com/buysell/3700180/
Kona Raijin (Lynskey) 18” titanium,,Kona,NoModelFound,2862,CAD,Excellent - Lightly Ridden,18,29,60 mm,0 mm (Hardtail),Titanium,year,https://www.pinkbike.com/buysell/3900155/
