Title,Year,Manufacturer,Model,USD Price,Original Currency,Condition,Frame Size,Wheel Size,Front Travel,Rear Travel,Material,Reason for Review,URL
2019 Trance Advance,2019,NoManufacturer,NoModelFound,1381,CAD,"Good - Used, Mechanically Sound",M,27.5 / 650B,130 mm,120 mm,Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3868519/
Ibis Ripley,,Ibis,NoModelFound,3000,USD,"Good - Used, Mechanically Sound",,,,,Aluminium,year,https://www.pinkbike.com/buysell/3868489/
2007 Large Yeti 575,2007,Yeti,NoModelFound,750,USD,"Good - Used, Mechanically Sound",L,26,,,Aluminium,model,https://www.pinkbike.com/buysell/3797891/
2021 GT Aggressor - Upgraded,2021,GT,Aggressor,365,CAD,"Good - Used, Mechanically Sound",S,27.5 / 650B,,0 mm (Hardtail),Aluminium,front travel,https://www.pinkbike.com/buysell/3864385/
Santa Cruz Superlight 29,,Santa Cruz,NoModelFound,875,CAD,"Good - Used, Mechanically Sound",18,29,120 mm,100 mm,Aluminium,year,https://www.pinkbike.com/buysell/3868094/
2020 Ibis ripley  xl carbon wheel set,2020,Ibis,NoModelFound,2999,USD,Excellent - Lightly Ridden,XL,29,130 mm,120 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3867910/
2023 Ibis DV9,2023,Ibis,NoModelFound,2299,USD,Excellent - Lightly Ridden,L,29,120 mm,0 mm (Hardtail),Carbon Fiber,model,https://www.pinkbike.com/buysell/3861605/
2020 Marin rift Zone 3 $1200,2020,Marin,NoModelFound,1200,USD,Excellent - Lightly Ridden,S,29,130 mm,120 mm,Aluminium,model,https://www.pinkbike.com/buysell/3835889/
2023 Occam M20,2023,NoManufacturer,NoModelFound,2552,CAD,Excellent - Lightly Ridden,M,29,140 mm,150 mm,Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3867575/
2011 Altitude 70,2011,NoManufacturer,NoModelFound,875,CAD,"Good - Used, Mechanically Sound",48cm,26,140 mm,140 mm,Aluminium,manufacturer,https://www.pinkbike.com/buysell/1628090/
2022 Ican p9 build,2022,NoManufacturer,NoModelFound,1500,USD,Excellent - Lightly Ridden,M,27.5 / 650B,160 mm,150 mm,Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3849441/
2022 Transition Bikes Spur Medium,2022,Transition,NoModelFound,5103,CAD,Excellent - Lightly Ridden,M,29,120 mm,120 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3742746/
2019 Ragley Marley,2019,NoManufacturer,NoModelFound,1000,USD,"Good - Used, Mechanically Sound",M,27.5 / 650B,120 mm,0 mm (Hardtail),Aluminium,manufacturer,https://www.pinkbike.com/buysell/3477358/
2020 Trek Stache Custom Lg,2020,Trek,NoModelFound,1600,USD,Excellent - Lightly Ridden,L,29,120 mm,0 mm (Hardtail),Aluminium,model,https://www.pinkbike.com/buysell/3625473/
2023 Rift Zone 1 Used Demo Bike with Dropper,2023,NoManufacturer,NoModelFound,1350,USD,Excellent - Lightly Ridden,XS,27.5 / 650B,140 mm,140 mm,Aluminium,manufacturer,https://www.pinkbike.com/buysell/3430253/
"2019 Giant Trance 1, Large",2019,Giant,NoModelFound,1895,CAD,"Good - Used, Mechanically Sound",L,27.5 / 650B,150 mm,140 mm,Aluminium,model,https://www.pinkbike.com/buysell/3833968/
2020 Specialized Pemberton edition Stumpjumper,2020,Specialized,NoModelFound,3700,USD,Excellent - Lightly Ridden,L,29,150 mm,140 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3409938/
2005 Santa Cruz Heckler,2005,Santa Cruz,Heckler,492,CAD,"Good - Used, Mechanically Sound",L,26,140 mm,,Aluminium,rear travel,https://www.pinkbike.com/buysell/3866829/
2022 Mountain Bike Trance  Medium Size,2022,NoManufacturer,NoModelFound,1823,CAD,Excellent - Lightly Ridden,M,29,140 mm,120 mm,Aluminium,manufacturer,https://www.pinkbike.com/buysell/3864782/
2022 Specialized S-Works Stumpjumper,2022,Specialized,NoModelFound,4700,USD,Excellent - Lightly Ridden,L,29,140 mm,130 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3833423/
2019 Jeffsy CF Comp,2019,NoManufacturer,NoModelFound,2300,USD,"Good - Used, Mechanically Sound",L,29,140 mm,140 mm,Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3866458/
2018 Giant Trance Large,2018,Giant,NoModelFound,1750,USD,Excellent - Lightly Ridden,L,27.5 / 650B,150 mm,140 mm,Aluminium,model,https://www.pinkbike.com/buysell/3848628/
2014 Giant Trance SX Advanced,2014,Giant,NoModelFound,583,CAD,"Good - Used, Mechanically Sound",L,27.5 / 650B,160 mm,140 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3630707/
2022 Ibis Ripley AF,2022,Ibis,NoModelFound,2000,USD,"Good - Used, Mechanically Sound",L,29,130 mm,120 mm,Aluminium,model,https://www.pinkbike.com/buysell/3866047/
2021 Specialized Stumpjumper Alloy Comp,2021,Specialized,NoModelFound,2100,USD,"Good - Used, Mechanically Sound",M,29,150 mm,130 mm,Aluminium,model,https://www.pinkbike.com/buysell/3862717/
2021 Specialized EVO,2021,Specialized,NoModelFound,3500,USD,Excellent - Lightly Ridden,M,29,160 mm,150 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3856650/
2016 Yeti SB 4.5,2016,Yeti,NoModelFound,1312,CAD,"Good - Used, Mechanically Sound",M,29,140 mm,120 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3865915/
2023 Stumpjumper Alloy,2023,NoManufacturer,NoModelFound,1800,USD,Excellent - Lightly Ridden,S,,,,Aluminium,manufacturer,https://www.pinkbike.com/buysell/3865864/
Custom Santa Cruz nomad C,,Santa Cruz,Nomad,2333,CAD,Excellent - Lightly Ridden,L,27.5 / 650B,110 mm,100 mm,Carbon Fiber,year,https://www.pinkbike.com/buysell/3593344/
2020 XL Giant Trance Advance Pro 2,2020,Giant,NoModelFound,2187,CAD,Excellent - Lightly Ridden,XL,29,130 mm,120 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3763291/
"Med Surly Big Dummy W/ Monkey Bars, Kid Corral, SLX",,Surly,NoModelFound,1823,CAD,Excellent - Lightly Ridden,M,26,0 mm (Rigid),0 mm (Hardtail),Chromoly,year,https://www.pinkbike.com/buysell/3710259/
2020 Medium Specialized Stumpjumper,2020,Specialized,NoModelFound,1400,USD,Excellent - Lightly Ridden,M,29,140 mm,130 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3861861/
2023 GIANT TRANCE X ADVANCED PRO 29 3,2023,Giant,Trance X,2999,USD,New - Unridden/With Tags,,29,150 mm,135 mm,Carbon Fiber,frame size,https://www.pinkbike.com/buysell/3774367/
2023 Giant Trance Advanced Pro 2 29 (Fox Live-Valve),2023,Liv,NoModelFound,3999,USD,New - Unridden/With Tags,,29,130 mm,120 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3773905/
2021 Giant Reign 29 2,2021,Giant,Reign,2400,USD,,XL,29,170 mm,145 mm,Aluminium,condition,https://www.pinkbike.com/buysell/3445252/
2023 GIANT TRANCE X ADVANCED PRO 29 2,2023,Giant,Trance X,3499,USD,New - Unridden/With Tags,,29,150 mm,135 mm,Carbon Fiber,frame size,https://www.pinkbike.com/buysell/3774428/
2015 Specialized Stumjumper Expert Carbon 29,2015,Specialized,NoModelFound,1057,CAD,Excellent - Lightly Ridden,M,29,130 mm,130 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3824340/
Chumba custom build,,NoManufacturer,NoModelFound,2040,CAD,New - Unridden/With Tags,L,26,110 mm,80 mm,Aluminium,year,https://www.pinkbike.com/buysell/3718433/
2021 Cube Access WS-SL mountain bike,2021,Cube,Access,656,CAD,Excellent - Lightly Ridden,M,29,,0 mm (Hardtail),Aluminium,front travel,https://www.pinkbike.com/buysell/3729080/
2019 Chromag Root down,2019,Chromag,NoModelFound,1823,CAD,Excellent - Lightly Ridden,M,29,160 mm,0 mm (Hardtail),Steel,model,https://www.pinkbike.com/buysell/3846791/
2023 Kona Process 134 DL,2023,Kona,NoModelFound,2333,CAD,New - Unridden/With Tags,M,29,140 mm,135 mm,Aluminium,model,https://www.pinkbike.com/buysell/3865318/
"2023 Ragley Big Al 2.0, Custom, Medium",2023,NoManufacturer,NoModelFound,1000,USD,Excellent - Lightly Ridden,M,29,150 mm,0 mm (Hardtail),Aluminium,manufacturer,https://www.pinkbike.com/buysell/3863474/
2022 Raaw Jib Custom build,2022,NoManufacturer,NoModelFound,2750,USD,Excellent - Lightly Ridden,M,29,160 mm,135 mm,Aluminium,manufacturer,https://www.pinkbike.com/buysell/3322004/
2020 Kona Process 134DL 27.5 L,2020,Kona,NoModelFound,1200,USD,"Good - Used, Mechanically Sound",L,27.5 / 650B,150 mm,135 mm,Aluminium,model,https://www.pinkbike.com/buysell/3865047/
2019 Yeti SB5 Beti C/Series GX,2019,Yeti,NoModelFound,2041,CAD,"Good - Used, Mechanically Sound",M,27.5 / 650B,150 mm,130 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3816246/
"2022 Custom Dartmoor Primal 27.5, Medium",2022,NoManufacturer,NoModelFound,1458,CAD,Excellent - Lightly Ridden,M,27.5 / 650B,140 mm,0 mm (Hardtail),Aluminium,manufacturer,https://www.pinkbike.com/buysell/3713653/
2022 Spectral 125 CF8,2022,NoManufacturer,NoModelFound,3281,CAD,Excellent - Lightly Ridden,L,29,140 mm,130 mm,Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3848988/
2021 Top Fuel 9.8 GX,2021,NoManufacturer,NoModelFound,3135,CAD,Excellent - Lightly Ridden,M,29,120 mm,120 mm,Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3778261/
2021 Top Fuel 9.8 GX,2021,NoManufacturer,NoModelFound,3135,CAD,Excellent - Lightly Ridden,18.5,29,120 mm,120 mm,Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3778275/
"2022 Kona Process 134 29""- Medium",2022,Kona,NoModelFound,1750,CAD,Excellent - Lightly Ridden,55cm,29,140 mm,135 mm,Aluminium,model,https://www.pinkbike.com/buysell/3736485/
2019 Specialized Stumpjumper ST Alloy 27.5,2019,Specialized,NoModelFound,1458,CAD,"Good - Used, Mechanically Sound",S,27.5 / 650B,130 mm,190 mm,Aluminium,model,https://www.pinkbike.com/buysell/3864090/
"2023 Evo Rock Ridge 24"" Mountain bike",2023,NoManufacturer,NoModelFound,350,USD,New - Unridden/With Tags,S,24,0 mm (Rigid),0 mm (Hardtail),Chromoly,manufacturer,https://www.pinkbike.com/buysell/3722468/
2023 Kona process 134 large,2023,Kona,NoModelFound,1750,CAD,Excellent - Lightly Ridden,L,29,140 mm,135 mm,Aluminium,model,https://www.pinkbike.com/buysell/3862701/
2022 Ripmo AF DVO/Deore/SLX,2022,NoManufacturer,NoModelFound,2000,USD,"Good - Used, Mechanically Sound",L,29,160 mm,145 mm,Aluminium,manufacturer,https://www.pinkbike.com/buysell/3847896/
2018 Giant Trance Advance 2,2018,Giant,NoModelFound,1458,CAD,"Good - Used, Mechanically Sound",M,27.5 / 650B,140 mm,150 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3864047/
2017 Diamondback Mason Comp,2017,Diamondback,NoModelFound,850,USD,"Good - Used, Mechanically Sound",L,27.5 / 650B,160 mm,0 mm (Hardtail),Aluminium,model,https://www.pinkbike.com/buysell/3851710/
Pivot Mach 4 Carbon V2,,Pivot,NoModelFound,2500,USD,"Good - Used, Mechanically Sound",S,27.5 / 650B,120 mm,111 mm,Carbon Fiber,year,https://www.pinkbike.com/buysell/3848656/
2018 Giant Trance 2 (M),2018,Giant,NoModelFound,900,USD,"Good - Used, Mechanically Sound",M,27.5 / 650B,150 mm,120 mm,Aluminium,model,https://www.pinkbike.com/buysell/3804758/
"2017 27.5"" ON ONE 456 EVO",2017,NoManufacturer,NoModelFound,500,USD,"Good - Used, Mechanically Sound",S,27.5 / 650B,120 mm,0 mm (Hardtail),Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3863658/
2017 ON ONE 456 EVO,2017,NoManufacturer,NoModelFound,1000,USD,"Good - Used, Mechanically Sound",S,27.5 / 650B,120 mm,0 mm (Hardtail),Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3863656/
2020 YT Jefsey,2020,YT,NoModelFound,1700,USD,"Good - Used, Mechanically Sound",L,29,160 mm,150 mm,Aluminium,model,https://www.pinkbike.com/buysell/3863601/
2022 Specialized Stumpjumper expert S4,2022,Specialized,NoModelFound,3000,USD,"Good - Used, Mechanically Sound",L,29,140 mm,130 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3837239/
2020 Giant Trance Advanced Pro 29 M,2020,Giant,NoModelFound,1385,CAD,"Good - Used, Mechanically Sound",M,29,140 mm,110 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3863454/
2020 Surly Lowside Medium Astro Turf Green,2020,Surly,NoModelFound,900,USD,Excellent - Lightly Ridden,M,27.5 / 650B,0 mm (Rigid),0 mm (Hardtail),Chromoly,model,https://www.pinkbike.com/buysell/3820835/
GT Marathon Carbon Pro,,GT,NoModelFound,2750,USD,Excellent - Lightly Ridden,M,26,130 mm,130 mm,Carbon Fiber,year,https://www.pinkbike.com/buysell/1354467/
2014 Diamondback Lux with upgrade,2014,Diamondback,NoModelFound,375,USD,Excellent - Lightly Ridden,S,27.5 / 650B,80 mm,0 mm (Hardtail),Aluminium,model,https://www.pinkbike.com/buysell/3632399/
2020 Pivot mock 5.5 medium mountain bike,2020,Pivot,NoModelFound,5250,USD,Excellent - Lightly Ridden,M,27.5 / 650B,160 mm,140 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3694021/
CCM SL 2.0,,NoManufacturer,NoModelFound,146,CAD,"Good - Used, Mechanically Sound",17,26,100 mm,80 mm,Aluminium,year,https://www.pinkbike.com/buysell/3382498/
2012 Scott Expert 29er,2012,Scott,NoModelFound,2000,USD,Excellent - Lightly Ridden,XL,29,100 mm,0 mm (Hardtail),Carbon Fiber,model,https://www.pinkbike.com/buysell/3863110/
2019 Niner JET 2-Star NX Eagle,2019,Niner,NoModelFound,1250,USD,"Good - Used, Mechanically Sound",S,29,130 mm,100 mm,Aluminium,model,https://www.pinkbike.com/buysell/3832815/
2021 Honzo ST,2021,NoManufacturer,NoModelFound,1458,CAD,Excellent - Lightly Ridden,XL,29,140 mm,0 mm (Hardtail),Steel,manufacturer,https://www.pinkbike.com/buysell/3840239/
2018 Marin Wolf Ridge 8,2018,Ari,NoModelFound,1999,USD,"Good - Used, Mechanically Sound",M,29,160 mm,160 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3819988/
YT Jeffsy AL One 27 Must See Upgrades,,YT,Jeffsy,1450,USD,"Good - Used, Mechanically Sound",L,27.5 / 650B,160 mm,160 mm,Aluminium,year,https://www.pinkbike.com/buysell/3769143/
2018 Santa Cruz,2018,Santa Cruz,NoModelFound,2500,USD,"Good - Used, Mechanically Sound",XL,27.5 / 650B,150 mm,140 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3862627/
2016 NINER ROS just waiting to Roll Over Shtuff,2016,Niner,NoModelFound,1450,USD,"Good - Used, Mechanically Sound",L,29,140 mm,0 mm (Hardtail),Chromoly,model,https://www.pinkbike.com/buysell/3564157/
2016 TRANSITION TRANS AM ............ STEEL IS REAL BABY,2016,Transition,NoModelFound,1250,USD,"Good - Used, Mechanically Sound",XL,29,130 mm,0 mm (Hardtail),Chromoly,model,https://www.pinkbike.com/buysell/3564247/
2014 DIAMONDBACK ............. the OG MASON,2014,Diamondback,NoModelFound,600,USD,"Good - Used, Mechanically Sound",M,29,140 mm,0 mm (Hardtail),Aluminium,model,https://www.pinkbike.com/buysell/3564186/
2014 Giant Trance Advanced SX,2014,Giant,NoModelFound,1823,CAD,"Good - Used, Mechanically Sound",M,27.5 / 650B,160 mm,140 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3862428/
2023 Chromag Rootdown,2023,Chromag,Rootdown,1823,CAD,New - Unridden/With Tags,,29,170 mm,0 mm (Hardtail),Chromoly,frame size,https://www.pinkbike.com/buysell/3820726/
2017 Ragley Big Wig Custom Build,2017,NoManufacturer,NoModelFound,2000,USD,Excellent - Lightly Ridden,L,29,140 mm,0 mm (Hardtail),Steel,manufacturer,https://www.pinkbike.com/buysell/3762160/
"2017 Specialized Stumpjumper - Enve, XX1, etc.",2017,Specialized,NoModelFound,3300,USD,"Good - Used, Mechanically Sound",L,29,150 mm,135 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3762194/
2014 Rocky Mountain 799msl Small custom,2014,Rocky Mountain,NoModelFound,1999,USD,"Good - Used, Mechanically Sound",S,27.5 / 650B,120 mm,120 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3807249/
2022 Ripmo AF,2022,NoManufacturer,NoModelFound,1700,USD,"Good - Used, Mechanically Sound",XL,29,160 mm,145 mm,Aluminium,manufacturer,https://www.pinkbike.com/buysell/3861435/
2023 Fuel Ex 9.7 Gen 6,2023,NoManufacturer,NoModelFound,4150,USD,Excellent - Lightly Ridden,L,29,150 mm,140 mm,Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3692306/
2023 Giant Trance 29 1 Small with Upgrades,2023,Giant,NoModelFound,2260,CAD,Excellent - Lightly Ridden,S,29,130 mm,120 mm,Aluminium,model,https://www.pinkbike.com/buysell/3861274/
2014 Upgraded Small Giant Trance,2014,Giant,NoModelFound,1000,USD,"Good - Used, Mechanically Sound",S,27.5 / 650B,150 mm,140 mm,Aluminium,model,https://www.pinkbike.com/buysell/3815477/
Santa Cruz Chameleon Size M + Winter Studs,,Santa Cruz,Chameleon,620,CAD,"Good - Used, Mechanically Sound",M,26,120 mm,0 mm (Hardtail),Aluminium,year,https://www.pinkbike.com/buysell/3861166/
"2019 Trek Stache 7 M/L (18.5"")",2019,Trek,NoModelFound,1600,USD,"Good - Used, Mechanically Sound",18.5,29,120 mm,0 mm (Hardtail),Aluminium,model,https://www.pinkbike.com/buysell/3785799/
2008 Devinci Cameleon 1 Medium,2008,Devinci,NoModelFound,219,CAD,"Good - Used, Mechanically Sound",46cm,26,100 mm,0 mm (Hardtail),Aluminium,model,https://www.pinkbike.com/buysell/3852039/
2024 New Custom Mongoose Switchback 12spd Thru-Axles,2024,Mongoose,NoModelFound,1150,USD,New - Unridden/With Tags,16,27.5 / 650B,120 mm,0 mm (Hardtail),Aluminium,model,https://www.pinkbike.com/buysell/3835512/
2023 New Custom Build Upgraded Mongoose Trail 29er Bike,2023,Mongoose,NoModelFound,1300,USD,New - Unridden/With Tags,16,29,120 mm,110 mm,Aluminium,model,https://www.pinkbike.com/buysell/3835745/
2022 New Unridden Upgraded Vitus 140mm 29er Shim XT,2022,Vitus,NoModelFound,2300,USD,New - Unridden/With Tags,M,29,140 mm,140 mm,Aluminium,model,https://www.pinkbike.com/buysell/3776552/
Custom Unridden Octane One Prone Hardtail 29er,,NoManufacturer,NoModelFound,1600,USD,New - Unridden/With Tags,L,29,140 mm,0 mm (Hardtail),Aluminium,year,https://www.pinkbike.com/buysell/3578028/
Custom Like New Carbon Trail Hardtail,,NoManufacturer,NoModelFound,1650,USD,Excellent - Lightly Ridden,M,29,140 mm,0 mm (Hardtail),Carbon Fiber,year,https://www.pinkbike.com/buysell/3692073/
2011 Devinci Dixon,2011,Devinci,NoModelFound,437,CAD,"Good - Used, Mechanically Sound",M,26,150 mm,145 mm,Aluminium,model,https://www.pinkbike.com/buysell/3327596/
2018 Giant trance 4,2018,Giant,NoModelFound,1021,CAD,"Good - Used, Mechanically Sound",M,27.5 / 650B,150 mm,140 mm,Aluminium,model,https://www.pinkbike.com/buysell/3478125/
2022 Devinci Jango A29 GX Medium,2022,Devinci,NoModelFound,2552,CAD,Excellent - Lightly Ridden,M,29,140 mm,80 mm,Aluminium,model,https://www.pinkbike.com/buysell/3859000/
2022 134 Kona Carbon,2022,Kona,NoModelFound,4082,CAD,Excellent - Lightly Ridden,S,29,150 mm,140 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3622318/
2018 XL Soma Valhallen,2018,NoManufacturer,NoModelFound,1500,USD,"Good - Used, Mechanically Sound",XL,27.5 / 650B,120 mm,0 mm (Hardtail),Steel,manufacturer,https://www.pinkbike.com/buysell/3844635/
2017 Evil Calling GX Build + Upgrades,2017,Evil,NoModelFound,2200,USD,"Good - Used, Mechanically Sound",L,27.5 / 650B,150 mm,130 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3844152/
2022 Marin Rift Zone 2 27.5 Small,2022,Marin,Rift Zone,1300,USD,"Good - Used, Mechanically Sound",S,27.5 / 650B,,,Aluminium,front travel,https://www.pinkbike.com/buysell/3860308/
2021 Gaint Trance X,2021,NoManufacturer,NoModelFound,1677,CAD,"Good - Used, Mechanically Sound",XL,29,150 mm,135 mm,Aluminium,manufacturer,https://www.pinkbike.com/buysell/3813263/
M Specialized turbo levo fully upgraded 19.8kg,,Specialized,Turbo Levo Electric,7289,CAD,"Good - Used, Mechanically Sound",M,29,170 mm,180 mm,Carbon Fiber,year,https://www.pinkbike.com/buysell/3860302/
2020 IBIS RIPLEY,2020,Ibis,NoModelFound,3644,CAD,"Good - Used, Mechanically Sound",M,29,140 mm,120 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3860166/
Pivot Trail 429 Ride XT/SLX Large,,Pivot,Trail 429,4200,USD,New - Unridden/With Tags,L,29,130 mm,120 mm,Carbon Fiber,year,https://www.pinkbike.com/buysell/3680346/
2024 Specialized Stumpjumper Pro - Mint Condition,2024,Specialized,NoModelFound,5100,USD,Excellent - Lightly Ridden,S,29,140 mm,130 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3859974/
2017 LIKE NEW! Scott Scale 935 (Size L) - Reduced Price!,2017,Scott,Scale,900,USD,Excellent - Lightly Ridden,L,,,,Carbon Fiber,wheel size,https://www.pinkbike.com/buysell/3859718/
2022 Alchemy Arktos 135 Reserve I9 X01,2022,Alchemy,NoModelFound,2100,USD,"Good - Used, Mechanically Sound",M,29,150 mm,135 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3814325/
2017 Trek Stache 9.6 - Large/19.5 inches - Extras,2017,Trek,NoModelFound,2187,CAD,"Good - Used, Mechanically Sound",19.5,29,130 mm,0 mm (Hardtail),Carbon Fiber,model,https://www.pinkbike.com/buysell/3859292/
2013 Specialized stumpjumper,2013,Specialized,NoModelFound,1677,CAD,Excellent - Lightly Ridden,L,29,160 mm,150 mm,Aluminium,model,https://www.pinkbike.com/buysell/3814152/
2022 Custom Trek Full Stache,2022,Trek,NoModelFound,4500,USD,Excellent - Lightly Ridden,XL,29,140 mm,140 mm,Aluminium,model,https://www.pinkbike.com/buysell/3859082/
2020 Cannondale Habbit 2 Carbon Large,2020,Cannondale,NoModelFound,2200,USD,"Good - Used, Mechanically Sound",L,29,140 mm,130 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3859062/
2021 Ibis Ripley v4 XL,2021,Ibis,NoModelFound,3900,USD,Excellent - Lightly Ridden,XL,29,130 mm,120 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3858906/
2022 Kona Cinder Cone S,2022,Kona,NoModelFound,547,CAD,"Good - Used, Mechanically Sound",S,27.5 / 650B,,0 mm (Hardtail),Aluminium,model,https://www.pinkbike.com/buysell/3858868/
2019 Large Kona Process 134,2019,Kona,NoModelFound,1823,CAD,"Good - Used, Mechanically Sound",L,29,140 mm,135 mm,Aluminium,model,https://www.pinkbike.com/buysell/3858711/
"2021 Ibis Ripley V4 Carbon, Medium",2021,Ibis,NoModelFound,4301,CAD,Excellent - Lightly Ridden,M,29,130 mm,120 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3850824/
"2009 Norco Sasquatch 26""",2009,Norco,NoModelFound,437,CAD,"Good - Used, Mechanically Sound",M,26,160 mm,0 mm (Hardtail),Aluminium,model,https://www.pinkbike.com/buysell/3822091/
2024 Niner Air 9 5 Star (New),2024,Niner,NoModelFound,2400,USD,New - Unridden/With Tags,M,27.5 / 650B,120 mm,0 mm (Hardtail),Aluminium,model,https://www.pinkbike.com/buysell/3858163/
2015 Specialized Pitch Comp XS Hardtail,2015,Specialized,NoModelFound,275,USD,"Good - Used, Mechanically Sound",XS,27.5 / 650B,100 mm,0 mm (Hardtail),Aluminium,model,https://www.pinkbike.com/buysell/3858066/
2018 BMC SPEEDFOX 01 ONE - MEDIUM,2018,NoManufacturer,NoModelFound,3000,USD,Excellent - Lightly Ridden,M,29,,,Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3565461/
2020 Mach 4 SL (XL) with Fox Live Valve,2020,Liv,NoModelFound,4100,USD,"Good - Used, Mechanically Sound",XL,29,120 mm,100 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3849068/
2013 Yeti SB66 XL,2013,Yeti,NoModelFound,900,USD,"Good - Used, Mechanically Sound",XL,26,160 mm,150 mm,Aluminium,model,https://www.pinkbike.com/buysell/3845865/
2017 Trek Stache 5 Medium,2017,Trek,NoModelFound,1500,USD,"Good - Used, Mechanically Sound",M,27.5 / 650B,140 mm,0 mm (Hardtail),Aluminium,model,https://www.pinkbike.com/buysell/3834414/
2017 Stumpy 650b Carbon - Upgraded,2017,NoManufacturer,NoModelFound,1850,USD,Excellent - Lightly Ridden,L,27.5 / 650B,140 mm,140 mm,Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3857851/
2017 Stumpy 650b Carbon - Upgraded,2017,NoManufacturer,NoModelFound,1850,USD,Excellent - Lightly Ridden,L,27.5 / 650B,140 mm,140 mm,Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3857850/
2017 Stumpy 650b Carbon - Upgraded,2017,NoManufacturer,NoModelFound,1850,USD,Excellent - Lightly Ridden,L,27.5 / 650B,140 mm,140 mm,Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3857848/
2023 Fuel Ex 8 Gen 6,2023,NoManufacturer,NoModelFound,2950,USD,"Good - Used, Mechanically Sound",XL,29,150 mm,140 mm,Aluminium,manufacturer,https://www.pinkbike.com/buysell/3845497/
Transition Scout NX 27.5 Large,,Transition,Scout,2200,USD,"Good - Used, Mechanically Sound",L,27.5 / 650B,150 mm,140 mm,Aluminium,year,https://www.pinkbike.com/buysell/3844298/
Marin series 3,,Marin,NoModelFound,1199,USD,"Good - Used, Mechanically Sound",M,,,,Aluminium,year,https://www.pinkbike.com/buysell/3857629/
2021 Lg privateer 141,2021,NoManufacturer,NoModelFound,2800,USD,Excellent - Lightly Ridden,L,29,150 mm,140 mm,Aluminium,manufacturer,https://www.pinkbike.com/buysell/3834011/
2020 2019 Men's Stumpjumper Comp Carbon 29 - 12-speed,2020,NoManufacturer,NoModelFound,2775,USD,Excellent - Lightly Ridden,M,29,130 mm,120 mm,Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3839990/
"2020 Giant Talon Large 27,5 ($400)",2020,Giant,Talon,400,USD,"Good - Used, Mechanically Sound",L,27.5 / 650B,100 mm,0 mm (Hardtail),,frame material,https://www.pinkbike.com/buysell/3631039/
2014 Specialized Stumpjumper FSR CARBON Comp 29,2014,Specialized,NoModelFound,1400,USD,Excellent - Lightly Ridden,L,29,130 mm,,Carbon Fiber,model,https://www.pinkbike.com/buysell/3711244/
2023 Giant Trance Adv,2023,Giant,NoModelFound,2916,CAD,Excellent - Lightly Ridden,L,29,130 mm,120 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3740353/
